Consumption (kWh), Start, End
0.150000, 2025-03-07T01:30:00+00:00, 2025-03-07T02:00:00+00:00
0.092000, 2025-03-07T02:00:00+00:00, 2025-03-07T02:30:00+00:00
0.194000, 2025-03-07T02:30:00+00:00, 2025-03-07T03:00:00+00:00
0.054000, 2025-03-07T03:00:00+00:00, 2025-03-07T03:30:00+00:00
0.192000, 2025-03-07T03:30:00+00:00, 2025-03-07T04:00:00+00:00
0.056000, 2025-03-07T04:00:00+00:00, 2025-03-07T04:30:00+00:00
0.188000, 2025-03-07T04:30:00+00:00, 2025-03-07T05:00:00+00:00
0.115000, 2025-03-07T05:00:00+00:00, 2025-03-07T05:30:00+00:00
0.175000, 2025-03-07T05:30:00+00:00, 2025-03-07T06:00:00+00:00
0.225000, 2025-03-07T06:00:00+00:00, 2025-03-07T06:30:00+00:00
0.080000, 2025-03-07T06:30:00+00:00, 2025-03-07T07:00:00+00:00
0.380000, 2025-03-07T07:00:00+00:00, 2025-03-07T07:30:00+00:00
0.075000, 2025-03-07T07:30:00+00:00, 2025-03-07T08:00:00+00:00
0.199000, 2025-03-07T08:00:00+00:00, 2025-03-07T08:30:00+00:00
0.047000, 2025-03-07T08:30:00+00:00, 2025-03-07T09:00:00+00:00
0.091000, 2025-03-07T09:00:00+00:00, 2025-03-07T09:30:00+00:00
0.119000, 2025-03-07T09:30:00+00:00, 2025-03-07T10:00:00+00:00
0.923000, 2025-03-07T10:00:00+00:00, 2025-03-07T10:30:00+00:00
1.004000, 2025-03-07T10:30:00+00:00, 2025-03-07T11:00:00+00:00
0.925000, 2025-03-07T11:00:00+00:00, 2025-03-07T11:30:00+00:00
0.873000, 2025-03-07T11:30:00+00:00, 2025-03-07T12:00:00+00:00
0.726000, 2025-03-07T12:00:00+00:00, 2025-03-07T12:30:00+00:00
0.626000, 2025-03-07T12:30:00+00:00, 2025-03-07T13:00:00+00:00
0.142000, 2025-03-07T13:00:00+00:00, 2025-03-07T13:30:00+00:00
0.299000, 2025-03-07T13:30:00+00:00, 2025-03-07T14:00:00+00:00
0.039000, 2025-03-07T14:00:00+00:00, 2025-03-07T14:30:00+00:00
0.066000, 2025-03-07T14:30:00+00:00, 2025-03-07T15:00:00+00:00
0.095000, 2025-03-07T15:00:00+00:00, 2025-03-07T15:30:00+00:00
0.190000, 2025-03-07T15:30:00+00:00, 2025-03-07T16:00:00+00:00
0.203000, 2025-03-07T16:00:00+00:00, 2025-03-07T16:30:00+00:00
0.251000, 2025-03-07T16:30:00+00:00, 2025-03-07T17:00:00+00:00
0.344000, 2025-03-07T17:00:00+00:00, 2025-03-07T17:30:00+00:00
0.693000, 2025-03-07T17:30:00+00:00, 2025-03-07T18:00:00+00:00
0.769000, 2025-03-07T18:00:00+00:00, 2025-03-07T18:30:00+00:00
0.552000, 2025-03-07T18:30:00+00:00, 2025-03-07T19:00:00+00:00
0.812000, 2025-03-07T19:00:00+00:00, 2025-03-07T19:30:00+00:00
0.298000, 2025-03-07T19:30:00+00:00, 2025-03-07T20:00:00+00:00
0.358000, 2025-03-07T20:00:00+00:00, 2025-03-07T20:30:00+00:00
0.239000, 2025-03-07T20:30:00+00:00, 2025-03-07T21:00:00+00:00
0.413000, 2025-03-07T21:00:00+00:00, 2025-03-07T21:30:00+00:00
0.224000, 2025-03-07T21:30:00+00:00, 2025-03-07T22:00:00+00:00
0.360000, 2025-03-07T22:00:00+00:00, 2025-03-07T22:30:00+00:00
0.223000, 2025-03-07T22:30:00+00:00, 2025-03-07T23:00:00+00:00
0.253000, 2025-03-07T23:00:00+00:00, 2025-03-07T23:30:00+00:00
0.117000, 2025-03-07T23:30:00+00:00, 2025-03-08T00:00:00+00:00
0.197000, 2025-03-08T00:00:00+00:00, 2025-03-08T00:30:00+00:00
0.087000, 2025-03-08T00:30:00+00:00, 2025-03-08T01:00:00+00:00
0.179000, 2025-03-08T01:00:00+00:00, 2025-03-08T01:30:00+00:00
0.076000, 2025-03-08T01:30:00+00:00, 2025-03-08T02:00:00+00:00
0.184000, 2025-03-08T02:00:00+00:00, 2025-03-08T02:30:00+00:00
0.102000, 2025-03-08T02:30:00+00:00, 2025-03-08T03:00:00+00:00
0.158000, 2025-03-08T03:00:00+00:00, 2025-03-08T03:30:00+00:00
0.166000, 2025-03-08T03:30:00+00:00, 2025-03-08T04:00:00+00:00
0.089000, 2025-03-08T04:00:00+00:00, 2025-03-08T04:30:00+00:00
0.175000, 2025-03-08T04:30:00+00:00, 2025-03-08T05:00:00+00:00
0.079000, 2025-03-08T05:00:00+00:00, 2025-03-08T05:30:00+00:00
0.181000, 2025-03-08T05:30:00+00:00, 2025-03-08T06:00:00+00:00
0.076000, 2025-03-08T06:00:00+00:00, 2025-03-08T06:30:00+00:00
0.213000, 2025-03-08T06:30:00+00:00, 2025-03-08T07:00:00+00:00
0.071000, 2025-03-08T07:00:00+00:00, 2025-03-08T07:30:00+00:00
0.255000, 2025-03-08T07:30:00+00:00, 2025-03-08T08:00:00+00:00
0.053000, 2025-03-08T08:00:00+00:00, 2025-03-08T08:30:00+00:00
0.648000, 2025-03-08T08:30:00+00:00, 2025-03-08T09:00:00+00:00
0.518000, 2025-03-08T09:00:00+00:00, 2025-03-08T09:30:00+00:00
0.137000, 2025-03-08T09:30:00+00:00, 2025-03-08T10:00:00+00:00
0.090000, 2025-03-08T10:00:00+00:00, 2025-03-08T10:30:00+00:00
0.000000, 2025-03-08T10:30:00+00:00, 2025-03-08T11:00:00+00:00
0.044000, 2025-03-08T11:00:00+00:00, 2025-03-08T11:30:00+00:00
0.007000, 2025-03-08T11:30:00+00:00, 2025-03-08T12:00:00+00:00
0.131000, 2025-03-08T12:00:00+00:00, 2025-03-08T12:30:00+00:00
0.062000, 2025-03-08T12:30:00+00:00, 2025-03-08T13:00:00+00:00
0.000000, 2025-03-08T13:00:00+00:00, 2025-03-08T13:30:00+00:00
0.078000, 2025-03-08T13:30:00+00:00, 2025-03-08T14:00:00+00:00
0.000000, 2025-03-08T14:00:00+00:00, 2025-03-08T14:30:00+00:00
0.589000, 2025-03-08T14:30:00+00:00, 2025-03-08T15:00:00+00:00
1.073000, 2025-03-08T15:00:00+00:00, 2025-03-08T15:30:00+00:00
1.103000, 2025-03-08T15:30:00+00:00, 2025-03-08T16:00:00+00:00
0.083000, 2025-03-08T16:00:00+00:00, 2025-03-08T16:30:00+00:00
0.229000, 2025-03-08T16:30:00+00:00, 2025-03-08T17:00:00+00:00
1.010000, 2025-03-08T17:00:00+00:00, 2025-03-08T17:30:00+00:00
1.381000, 2025-03-08T17:30:00+00:00, 2025-03-08T18:00:00+00:00
1.948000, 2025-03-08T18:00:00+00:00, 2025-03-08T18:30:00+00:00
1.393000, 2025-03-08T18:30:00+00:00, 2025-03-08T19:00:00+00:00
1.204000, 2025-03-08T19:00:00+00:00, 2025-03-08T19:30:00+00:00
2.138000, 2025-03-08T19:30:00+00:00, 2025-03-08T20:00:00+00:00
0.964000, 2025-03-08T20:00:00+00:00, 2025-03-08T20:30:00+00:00
0.465000, 2025-03-08T20:30:00+00:00, 2025-03-08T21:00:00+00:00
0.209000, 2025-03-08T21:00:00+00:00, 2025-03-08T21:30:00+00:00
0.550000, 2025-03-08T21:30:00+00:00, 2025-03-08T22:00:00+00:00
0.165000, 2025-03-08T22:00:00+00:00, 2025-03-08T22:30:00+00:00
0.264000, 2025-03-08T22:30:00+00:00, 2025-03-08T23:00:00+00:00
0.178000, 2025-03-08T23:00:00+00:00, 2025-03-08T23:30:00+00:00
0.184000, 2025-03-08T23:30:00+00:00, 2025-03-09T00:00:00+00:00
0.174000, 2025-03-09T00:00:00+00:00, 2025-03-09T00:30:00+00:00
0.163000, 2025-03-09T00:30:00+00:00, 2025-03-09T01:00:00+00:00
0.196000, 2025-03-09T01:00:00+00:00, 2025-03-09T01:30:00+00:00
0.098000, 2025-03-09T01:30:00+00:00, 2025-03-09T02:00:00+00:00
0.191000, 2025-03-09T02:00:00+00:00, 2025-03-09T02:30:00+00:00
0.092000, 2025-03-09T02:30:00+00:00, 2025-03-09T03:00:00+00:00
0.194000, 2025-03-09T03:00:00+00:00, 2025-03-09T03:30:00+00:00
0.140000, 2025-03-09T03:30:00+00:00, 2025-03-09T04:00:00+00:00
0.272000, 2025-03-09T04:00:00+00:00, 2025-03-09T04:30:00+00:00
0.168000, 2025-03-09T04:30:00+00:00, 2025-03-09T05:00:00+00:00
0.270000, 2025-03-09T05:00:00+00:00, 2025-03-09T05:30:00+00:00
0.130000, 2025-03-09T05:30:00+00:00, 2025-03-09T06:00:00+00:00
0.303000, 2025-03-09T06:00:00+00:00, 2025-03-09T06:30:00+00:00
0.237000, 2025-03-09T06:30:00+00:00, 2025-03-09T07:00:00+00:00
0.051000, 2025-03-09T07:00:00+00:00, 2025-03-09T07:30:00+00:00
0.125000, 2025-03-09T07:30:00+00:00, 2025-03-09T08:00:00+00:00
0.000000, 2025-03-09T08:00:00+00:00, 2025-03-09T08:30:00+00:00
0.236000, 2025-03-09T08:30:00+00:00, 2025-03-09T09:00:00+00:00
0.514000, 2025-03-09T09:00:00+00:00, 2025-03-09T09:30:00+00:00
0.140000, 2025-03-09T09:30:00+00:00, 2025-03-09T10:00:00+00:00
1.128000, 2025-03-09T10:00:00+00:00, 2025-03-09T10:30:00+00:00
1.053000, 2025-03-09T10:30:00+00:00, 2025-03-09T11:00:00+00:00
1.059000, 2025-03-09T11:00:00+00:00, 2025-03-09T11:30:00+00:00
0.059000, 2025-03-09T11:30:00+00:00, 2025-03-09T12:00:00+00:00
0.035000, 2025-03-09T12:00:00+00:00, 2025-03-09T12:30:00+00:00
0.000000, 2025-03-09T12:30:00+00:00, 2025-03-09T13:00:00+00:00
0.047000, 2025-03-09T13:00:00+00:00, 2025-03-09T13:30:00+00:00
0.434000, 2025-03-09T13:30:00+00:00, 2025-03-09T14:00:00+00:00
0.127000, 2025-03-09T14:00:00+00:00, 2025-03-09T14:30:00+00:00
0.000000, 2025-03-09T14:30:00+00:00, 2025-03-09T15:00:00+00:00
0.081000, 2025-03-09T15:00:00+00:00, 2025-03-09T15:30:00+00:00
0.034000, 2025-03-09T15:30:00+00:00, 2025-03-09T16:00:00+00:00
0.166000, 2025-03-09T16:00:00+00:00, 2025-03-09T16:30:00+00:00
0.021000, 2025-03-09T16:30:00+00:00, 2025-03-09T17:00:00+00:00
0.148000, 2025-03-09T17:00:00+00:00, 2025-03-09T17:30:00+00:00
0.079000, 2025-03-09T17:30:00+00:00, 2025-03-09T18:00:00+00:00
0.177000, 2025-03-09T18:00:00+00:00, 2025-03-09T18:30:00+00:00
0.280000, 2025-03-09T18:30:00+00:00, 2025-03-09T19:00:00+00:00
0.987000, 2025-03-09T19:00:00+00:00, 2025-03-09T19:30:00+00:00
0.570000, 2025-03-09T19:30:00+00:00, 2025-03-09T20:00:00+00:00
0.349000, 2025-03-09T20:00:00+00:00, 2025-03-09T20:30:00+00:00
0.612000, 2025-03-09T20:30:00+00:00, 2025-03-09T21:00:00+00:00
0.572000, 2025-03-09T21:00:00+00:00, 2025-03-09T21:30:00+00:00
0.209000, 2025-03-09T21:30:00+00:00, 2025-03-09T22:00:00+00:00
0.207000, 2025-03-09T22:00:00+00:00, 2025-03-09T22:30:00+00:00
0.246000, 2025-03-09T22:30:00+00:00, 2025-03-09T23:00:00+00:00
0.128000, 2025-03-09T23:00:00+00:00, 2025-03-09T23:30:00+00:00
0.180000, 2025-03-09T23:30:00+00:00, 2025-03-10T00:00:00+00:00
0.076000, 2025-03-10T00:00:00+00:00, 2025-03-10T00:30:00+00:00
0.182000, 2025-03-10T00:30:00+00:00, 2025-03-10T01:00:00+00:00
0.112000, 2025-03-10T01:00:00+00:00, 2025-03-10T01:30:00+00:00
0.178000, 2025-03-10T01:30:00+00:00, 2025-03-10T02:00:00+00:00
0.067000, 2025-03-10T02:00:00+00:00, 2025-03-10T02:30:00+00:00
0.176000, 2025-03-10T02:30:00+00:00, 2025-03-10T03:00:00+00:00
0.068000, 2025-03-10T03:00:00+00:00, 2025-03-10T03:30:00+00:00
0.175000, 2025-03-10T03:30:00+00:00, 2025-03-10T04:00:00+00:00
0.068000, 2025-03-10T04:00:00+00:00, 2025-03-10T04:30:00+00:00
0.170000, 2025-03-10T04:30:00+00:00, 2025-03-10T05:00:00+00:00
0.078000, 2025-03-10T05:00:00+00:00, 2025-03-10T05:30:00+00:00
0.162000, 2025-03-10T05:30:00+00:00, 2025-03-10T06:00:00+00:00
0.143000, 2025-03-10T06:00:00+00:00, 2025-03-10T06:30:00+00:00
0.104000, 2025-03-10T06:30:00+00:00, 2025-03-10T07:00:00+00:00
0.461000, 2025-03-10T07:00:00+00:00, 2025-03-10T07:30:00+00:00
0.278000, 2025-03-10T07:30:00+00:00, 2025-03-10T08:00:00+00:00
0.750000, 2025-03-10T08:00:00+00:00, 2025-03-10T08:30:00+00:00
1.061000, 2025-03-10T08:30:00+00:00, 2025-03-10T09:00:00+00:00
1.216000, 2025-03-10T09:00:00+00:00, 2025-03-10T09:30:00+00:00
1.172000, 2025-03-10T09:30:00+00:00, 2025-03-10T10:00:00+00:00
1.189000, 2025-03-10T10:00:00+00:00, 2025-03-10T10:30:00+00:00
1.043000, 2025-03-10T10:30:00+00:00, 2025-03-10T11:00:00+00:00
0.813000, 2025-03-10T11:00:00+00:00, 2025-03-10T11:30:00+00:00
0.583000, 2025-03-10T11:30:00+00:00, 2025-03-10T12:00:00+00:00
0.215000, 2025-03-10T12:00:00+00:00, 2025-03-10T12:30:00+00:00
0.112000, 2025-03-10T12:30:00+00:00, 2025-03-10T13:00:00+00:00
1.512000, 2025-03-10T13:00:00+00:00, 2025-03-10T13:30:00+00:00
1.229000, 2025-03-10T13:30:00+00:00, 2025-03-10T14:00:00+00:00
0.651000, 2025-03-10T14:00:00+00:00, 2025-03-10T14:30:00+00:00
0.442000, 2025-03-10T14:30:00+00:00, 2025-03-10T15:00:00+00:00
0.131000, 2025-03-10T15:00:00+00:00, 2025-03-10T15:30:00+00:00
0.229000, 2025-03-10T15:30:00+00:00, 2025-03-10T16:00:00+00:00
0.153000, 2025-03-10T16:00:00+00:00, 2025-03-10T16:30:00+00:00
0.429000, 2025-03-10T16:30:00+00:00, 2025-03-10T17:00:00+00:00
0.292000, 2025-03-10T17:00:00+00:00, 2025-03-10T17:30:00+00:00
0.573000, 2025-03-10T17:30:00+00:00, 2025-03-10T18:00:00+00:00
0.892000, 2025-03-10T18:00:00+00:00, 2025-03-10T18:30:00+00:00
0.579000, 2025-03-10T18:30:00+00:00, 2025-03-10T19:00:00+00:00
0.286000, 2025-03-10T19:00:00+00:00, 2025-03-10T19:30:00+00:00
0.675000, 2025-03-10T19:30:00+00:00, 2025-03-10T20:00:00+00:00
1.024000, 2025-03-10T20:00:00+00:00, 2025-03-10T20:30:00+00:00
0.894000, 2025-03-10T20:30:00+00:00, 2025-03-10T21:00:00+00:00
0.677000, 2025-03-10T21:00:00+00:00, 2025-03-10T21:30:00+00:00
0.619000, 2025-03-10T21:30:00+00:00, 2025-03-10T22:00:00+00:00
0.528000, 2025-03-10T22:00:00+00:00, 2025-03-10T22:30:00+00:00
0.197000, 2025-03-10T22:30:00+00:00, 2025-03-10T23:00:00+00:00
0.171000, 2025-03-10T23:00:00+00:00, 2025-03-10T23:30:00+00:00
0.099000, 2025-03-10T23:30:00+00:00, 2025-03-11T00:00:00+00:00
0.146000, 2025-03-11T00:00:00+00:00, 2025-03-11T00:30:00+00:00
0.186000, 2025-03-11T00:30:00+00:00, 2025-03-11T01:00:00+00:00
0.056000, 2025-03-11T01:00:00+00:00, 2025-03-11T01:30:00+00:00
0.177000, 2025-03-11T01:30:00+00:00, 2025-03-11T02:00:00+00:00
0.066000, 2025-03-11T02:00:00+00:00, 2025-03-11T02:30:00+00:00
0.218000, 2025-03-11T02:30:00+00:00, 2025-03-11T03:00:00+00:00
0.129000, 2025-03-11T03:00:00+00:00, 2025-03-11T03:30:00+00:00
0.126000, 2025-03-11T03:30:00+00:00, 2025-03-11T04:00:00+00:00
0.177000, 2025-03-11T04:00:00+00:00, 2025-03-11T04:30:00+00:00
0.058000, 2025-03-11T04:30:00+00:00, 2025-03-11T05:00:00+00:00
0.221000, 2025-03-11T05:00:00+00:00, 2025-03-11T05:30:00+00:00
0.093000, 2025-03-11T05:30:00+00:00, 2025-03-11T06:00:00+00:00
0.182000, 2025-03-11T06:00:00+00:00, 2025-03-11T06:30:00+00:00
0.152000, 2025-03-11T06:30:00+00:00, 2025-03-11T07:00:00+00:00
0.214000, 2025-03-11T07:00:00+00:00, 2025-03-11T07:30:00+00:00
0.300000, 2025-03-11T07:30:00+00:00, 2025-03-11T08:00:00+00:00
0.092000, 2025-03-11T08:00:00+00:00, 2025-03-11T08:30:00+00:00
0.555000, 2025-03-11T08:30:00+00:00, 2025-03-11T09:00:00+00:00
0.140000, 2025-03-11T09:00:00+00:00, 2025-03-11T09:30:00+00:00
0.012000, 2025-03-11T09:30:00+00:00, 2025-03-11T10:00:00+00:00
0.199000, 2025-03-11T10:00:00+00:00, 2025-03-11T10:30:00+00:00
0.015000, 2025-03-11T10:30:00+00:00, 2025-03-11T11:00:00+00:00
0.067000, 2025-03-11T11:00:00+00:00, 2025-03-11T11:30:00+00:00
0.024000, 2025-03-11T11:30:00+00:00, 2025-03-11T12:00:00+00:00
0.000000, 2025-03-11T12:00:00+00:00, 2025-03-11T12:30:00+00:00
0.447000, 2025-03-11T12:30:00+00:00, 2025-03-11T13:00:00+00:00
1.344000, 2025-03-11T13:00:00+00:00, 2025-03-11T13:30:00+00:00
1.062000, 2025-03-11T13:30:00+00:00, 2025-03-11T14:00:00+00:00
0.848000, 2025-03-11T14:00:00+00:00, 2025-03-11T14:30:00+00:00
0.906000, 2025-03-11T14:30:00+00:00, 2025-03-11T15:00:00+00:00
0.640000, 2025-03-11T15:00:00+00:00, 2025-03-11T15:30:00+00:00
0.479000, 2025-03-11T15:30:00+00:00, 2025-03-11T16:00:00+00:00
0.406000, 2025-03-11T16:00:00+00:00, 2025-03-11T16:30:00+00:00
0.305000, 2025-03-11T16:30:00+00:00, 2025-03-11T17:00:00+00:00
0.260000, 2025-03-11T17:00:00+00:00, 2025-03-11T17:30:00+00:00
0.810000, 2025-03-11T17:30:00+00:00, 2025-03-11T18:00:00+00:00
0.673000, 2025-03-11T18:00:00+00:00, 2025-03-11T18:30:00+00:00
0.286000, 2025-03-11T18:30:00+00:00, 2025-03-11T19:00:00+00:00
0.326000, 2025-03-11T19:00:00+00:00, 2025-03-11T19:30:00+00:00
0.225000, 2025-03-11T19:30:00+00:00, 2025-03-11T20:00:00+00:00
0.384000, 2025-03-11T20:00:00+00:00, 2025-03-11T20:30:00+00:00
0.798000, 2025-03-11T20:30:00+00:00, 2025-03-11T21:00:00+00:00
0.367000, 2025-03-11T21:00:00+00:00, 2025-03-11T21:30:00+00:00
0.304000, 2025-03-11T21:30:00+00:00, 2025-03-11T22:00:00+00:00
0.283000, 2025-03-11T22:00:00+00:00, 2025-03-11T22:30:00+00:00
0.345000, 2025-03-11T22:30:00+00:00, 2025-03-11T23:00:00+00:00
0.093000, 2025-03-11T23:00:00+00:00, 2025-03-11T23:30:00+00:00
0.184000, 2025-03-11T23:30:00+00:00, 2025-03-12T00:00:00+00:00
0.197000, 2025-03-12T00:00:00+00:00, 2025-03-12T00:30:00+00:00
0.061000, 2025-03-12T00:30:00+00:00, 2025-03-12T01:00:00+00:00
0.192000, 2025-03-12T01:00:00+00:00, 2025-03-12T01:30:00+00:00
0.114000, 2025-03-12T01:30:00+00:00, 2025-03-12T02:00:00+00:00
0.130000, 2025-03-12T02:00:00+00:00, 2025-03-12T02:30:00+00:00
0.178000, 2025-03-12T02:30:00+00:00, 2025-03-12T03:00:00+00:00
0.071000, 2025-03-12T03:00:00+00:00, 2025-03-12T03:30:00+00:00
0.216000, 2025-03-12T03:30:00+00:00, 2025-03-12T04:00:00+00:00
0.201000, 2025-03-12T04:00:00+00:00, 2025-03-12T04:30:00+00:00
0.067000, 2025-03-12T04:30:00+00:00, 2025-03-12T05:00:00+00:00
0.223000, 2025-03-12T05:00:00+00:00, 2025-03-12T05:30:00+00:00
0.218000, 2025-03-12T05:30:00+00:00, 2025-03-12T06:00:00+00:00
0.096000, 2025-03-12T06:00:00+00:00, 2025-03-12T06:30:00+00:00
0.209000, 2025-03-12T06:30:00+00:00, 2025-03-12T07:00:00+00:00
0.427000, 2025-03-12T07:00:00+00:00, 2025-03-12T07:30:00+00:00
0.220000, 2025-03-12T07:30:00+00:00, 2025-03-12T08:00:00+00:00
0.223000, 2025-03-12T08:00:00+00:00, 2025-03-12T08:30:00+00:00
0.170000, 2025-03-12T08:30:00+00:00, 2025-03-12T09:00:00+00:00
0.012000, 2025-03-12T09:00:00+00:00, 2025-03-12T09:30:00+00:00
0.334000, 2025-03-12T09:30:00+00:00, 2025-03-12T10:00:00+00:00
0.611000, 2025-03-12T10:00:00+00:00, 2025-03-12T10:30:00+00:00
0.294000, 2025-03-12T10:30:00+00:00, 2025-03-12T11:00:00+00:00
0.423000, 2025-03-12T11:00:00+00:00, 2025-03-12T11:30:00+00:00
0.190000, 2025-03-12T11:30:00+00:00, 2025-03-12T12:00:00+00:00
0.080000, 2025-03-12T12:00:00+00:00, 2025-03-12T12:30:00+00:00
0.117000, 2025-03-12T12:30:00+00:00, 2025-03-12T13:00:00+00:00
0.116000, 2025-03-12T13:00:00+00:00, 2025-03-12T13:30:00+00:00
0.890000, 2025-03-12T13:30:00+00:00, 2025-03-12T14:00:00+00:00
0.215000, 2025-03-12T14:00:00+00:00, 2025-03-12T14:30:00+00:00
0.130000, 2025-03-12T14:30:00+00:00, 2025-03-12T15:00:00+00:00
0.229000, 2025-03-12T15:00:00+00:00, 2025-03-12T15:30:00+00:00
0.752000, 2025-03-12T15:30:00+00:00, 2025-03-12T16:00:00+00:00
0.290000, 2025-03-12T16:00:00+00:00, 2025-03-12T16:30:00+00:00
1.086000, 2025-03-12T16:30:00+00:00, 2025-03-12T17:00:00+00:00
0.967000, 2025-03-12T17:00:00+00:00, 2025-03-12T17:30:00+00:00
0.990000, 2025-03-12T17:30:00+00:00, 2025-03-12T18:00:00+00:00
1.437000, 2025-03-12T18:00:00+00:00, 2025-03-12T18:30:00+00:00
1.646000, 2025-03-12T18:30:00+00:00, 2025-03-12T19:00:00+00:00
1.461000, 2025-03-12T19:00:00+00:00, 2025-03-12T19:30:00+00:00
0.927000, 2025-03-12T19:30:00+00:00, 2025-03-12T20:00:00+00:00
0.480000, 2025-03-12T20:00:00+00:00, 2025-03-12T20:30:00+00:00
0.771000, 2025-03-12T20:30:00+00:00, 2025-03-12T21:00:00+00:00
0.276000, 2025-03-12T21:00:00+00:00, 2025-03-12T21:30:00+00:00
0.265000, 2025-03-12T21:30:00+00:00, 2025-03-12T22:00:00+00:00
0.408000, 2025-03-12T22:00:00+00:00, 2025-03-12T22:30:00+00:00
0.083000, 2025-03-12T22:30:00+00:00, 2025-03-12T23:00:00+00:00
0.201000, 2025-03-12T23:00:00+00:00, 2025-03-12T23:30:00+00:00
0.184000, 2025-03-12T23:30:00+00:00, 2025-03-13T00:00:00+00:00
0.081000, 2025-03-13T00:00:00+00:00, 2025-03-13T00:30:00+00:00
0.168000, 2025-03-13T00:30:00+00:00, 2025-03-13T01:00:00+00:00
0.194000, 2025-03-13T01:00:00+00:00, 2025-03-13T01:30:00+00:00
0.050000, 2025-03-13T01:30:00+00:00, 2025-03-13T02:00:00+00:00
0.197000, 2025-03-13T02:00:00+00:00, 2025-03-13T02:30:00+00:00
0.174000, 2025-03-13T02:30:00+00:00, 2025-03-13T03:00:00+00:00
0.068000, 2025-03-13T03:00:00+00:00, 2025-03-13T03:30:00+00:00
0.174000, 2025-03-13T03:30:00+00:00, 2025-03-13T04:00:00+00:00
0.186000, 2025-03-13T04:00:00+00:00, 2025-03-13T04:30:00+00:00
0.054000, 2025-03-13T04:30:00+00:00, 2025-03-13T05:00:00+00:00
0.194000, 2025-03-13T05:00:00+00:00, 2025-03-13T05:30:00+00:00
0.215000, 2025-03-13T05:30:00+00:00, 2025-03-13T06:00:00+00:00
0.129000, 2025-03-13T06:00:00+00:00, 2025-03-13T06:30:00+00:00
0.208000, 2025-03-13T06:30:00+00:00, 2025-03-13T07:00:00+00:00
0.568000, 2025-03-13T07:00:00+00:00, 2025-03-13T07:30:00+00:00
0.092000, 2025-03-13T07:30:00+00:00, 2025-03-13T08:00:00+00:00
0.031000, 2025-03-13T08:00:00+00:00, 2025-03-13T08:30:00+00:00
0.417000, 2025-03-13T08:30:00+00:00, 2025-03-13T09:00:00+00:00
0.527000, 2025-03-13T09:00:00+00:00, 2025-03-13T09:30:00+00:00
0.001000, 2025-03-13T09:30:00+00:00, 2025-03-13T10:00:00+00:00
0.268000, 2025-03-13T10:00:00+00:00, 2025-03-13T10:30:00+00:00
0.506000, 2025-03-13T10:30:00+00:00, 2025-03-13T11:00:00+00:00
0.212000, 2025-03-13T11:00:00+00:00, 2025-03-13T11:30:00+00:00
0.296000, 2025-03-13T11:30:00+00:00, 2025-03-13T12:00:00+00:00
0.222000, 2025-03-13T12:00:00+00:00, 2025-03-13T12:30:00+00:00
0.156000, 2025-03-13T12:30:00+00:00, 2025-03-13T13:00:00+00:00
0.597000, 2025-03-13T13:00:00+00:00, 2025-03-13T13:30:00+00:00
0.602000, 2025-03-13T13:30:00+00:00, 2025-03-13T14:00:00+00:00
0.107000, 2025-03-13T14:00:00+00:00, 2025-03-13T14:30:00+00:00
0.141000, 2025-03-13T14:30:00+00:00, 2025-03-13T15:00:00+00:00
0.413000, 2025-03-13T15:00:00+00:00, 2025-03-13T15:30:00+00:00
1.323000, 2025-03-13T15:30:00+00:00, 2025-03-13T16:00:00+00:00
0.715000, 2025-03-13T16:00:00+00:00, 2025-03-13T16:30:00+00:00
0.731000, 2025-03-13T16:30:00+00:00, 2025-03-13T17:00:00+00:00
1.623000, 2025-03-13T17:00:00+00:00, 2025-03-13T17:30:00+00:00
0.880000, 2025-03-13T17:30:00+00:00, 2025-03-13T18:00:00+00:00
0.311000, 2025-03-13T18:00:00+00:00, 2025-03-13T18:30:00+00:00
0.437000, 2025-03-13T18:30:00+00:00, 2025-03-13T19:00:00+00:00
0.521000, 2025-03-13T19:00:00+00:00, 2025-03-13T19:30:00+00:00
0.400000, 2025-03-13T19:30:00+00:00, 2025-03-13T20:00:00+00:00
0.825000, 2025-03-13T20:00:00+00:00, 2025-03-13T20:30:00+00:00
0.772000, 2025-03-13T20:30:00+00:00, 2025-03-13T21:00:00+00:00
0.334000, 2025-03-13T21:00:00+00:00, 2025-03-13T21:30:00+00:00
0.428000, 2025-03-13T21:30:00+00:00, 2025-03-13T22:00:00+00:00
0.538000, 2025-03-13T22:00:00+00:00, 2025-03-13T22:30:00+00:00
0.223000, 2025-03-13T22:30:00+00:00, 2025-03-13T23:00:00+00:00
0.276000, 2025-03-13T23:00:00+00:00, 2025-03-13T23:30:00+00:00
0.079000, 2025-03-13T23:30:00+00:00, 2025-03-14T00:00:00+00:00
0.178000, 2025-03-14T00:00:00+00:00, 2025-03-14T00:30:00+00:00
0.183000, 2025-03-14T00:30:00+00:00, 2025-03-14T01:00:00+00:00
0.072000, 2025-03-14T01:00:00+00:00, 2025-03-14T01:30:00+00:00
0.184000, 2025-03-14T01:30:00+00:00, 2025-03-14T02:00:00+00:00
0.112000, 2025-03-14T02:00:00+00:00, 2025-03-14T02:30:00+00:00
0.132000, 2025-03-14T02:30:00+00:00, 2025-03-14T03:00:00+00:00
0.181000, 2025-03-14T03:00:00+00:00, 2025-03-14T03:30:00+00:00
0.097000, 2025-03-14T03:30:00+00:00, 2025-03-14T04:00:00+00:00
